gaiaSource_ra,gaiaSource_decl,variCepheid_solutionId,variCepheid_sourceId,variCepheid_pf,variCepheid_pfError,variCepheid_p1O,variCepheid_p1Oerror,variCepheid_epochG,variCepheid_epochGerror,variCepheid_epochBP,variCepheid_epochBPerror,variCepheid_epochRP,variCepheid_epochRPerror,variCepheid_epochRV,variCepheid_epochRVerror,variCepheid_intAverageG,variCepheid_intAverageGerror,variCepheid_intAverageBP,variCepheid_intAverageBPerror,variCepheid_intAverageRP,variCepheid_intAverageRPerror,variCepheid_averageRV,variCepheid_averageRVerror,variCepheid_peakToPeakG,variCepheid_peakToPeakGerror,variCepheid_peakToPeakBP,variCepheid_peakToPeakBPerror,variCepheid_peakToPeakRP,variCepheid_peakToPeakRPerror,variCepheid_peakToPeakRV,variCepheid_peakToPeakRVerror,variCepheid_metallicity,variCepheid_metallicityError,variCepheid_r21G,variCepheid_r21Gerror,variCepheid_r31G,variCepheid_r31Gerror,variCepheid_phi21G,variCepheid_phi21Gerror,variCepheid_phi31G,variCepheid_phi31Gerror,variCepheid_numCleanEpochsG,variCepheid_numCleanEpochsBP,variCepheid_numCleanEpochsRP,variCepheid_numCleanEpochsRV,variCepheid_zpMagG,variCepheid_zpMagBP,variCepheid_zpMagRP,variCepheid_numHarmonicsForP1G,variCepheid_numHarmonicsForP1BP,variCepheid_numHarmonicsForP1RP,variCepheid_numHarmonicsForP1RV,variCepheid_referenceTimeG,variCepheid_referenceTimeBP,variCepheid_referenceTimeRP,variCepheid_referenceTimeRV,variCepheid_fundFreq1,variCepheid_fundFreq1Error,variCepheid_fundFreq2,variCepheid_fundFreq2Error,variCepheid_p2O,variCepheid_p2Oerror,variCepheid_typeBestClassification,variCepheid_type2BestSubClassification,variCepheid_modeBestClassification,variCepheid_multiModeBestClassification,epochPhotometry_epochPhotFile
80.62181877503511,-70.15471069212744,375316653866487564,4657939728212926592,4.529841730582581,2.42009E-4,,,1682.912184201279,3.42253E-4,1683.834892594955,0.00775211,1683.55547757714,0.00232913,,,15.6169,0.00995657,15.4903,0.0406318,14.7204,0.026763,,,0.708582,0.0523993,0.366663,0.0994103,0.367096,0.0919049,,,-0.183921,0.282241,0.454043,0.0537474,0.22989,0.0407524,4.43396,0.126478,2.82677,0.285965,44,43,43,,15.6362,15.497,14.7254,3,1,2,,1696.1710309466941,1696.1713457044884,1696.1714326859815,,0.22075826474215257,1.17941E-5,,,,,DCEP,,FUNDAMENTAL,,2/9/2/6/5/9/2/4657939728212926592_epochPhotFile.csv.zip
80.62249649996879,-70.15409658720291,375316653866487564,4657939728212936192,3.232817713385963,2.51351E-4,,,1688.0372615021154,3.55464E-4,,,,,,,15.9839,0.00888616,,,,,,,0.69284,0.0342609,,,,,,,-0.284321,0.264106,0.47963,0.0521036,0.25002,0.063451,4.27565,0.14088,2.56136,0.204983,43,6,6,,16.003,,,3,20,20,,1696.1710308689944,,,,0.30932767902729286,2.40502E-5,,,,,DCEP,,FUNDAMENTAL,,2/9/3/6/1/9/2/4657939728212936192_epochPhotFile.csv.zip
80.62602411848982,-70.15601310358981,375316653866487564,4657939728212962176,2.8142234473423717,1.11313E-4,,,1688.4488029965369,1.5742E-4,1688.5345104080825,4.70618E-4,1688.5346727018116,4.96028E-4,,,15.5677,0.00768009,15.6181,0.0147906,15.1332,0.00736336,,,0.696311,0.0307322,0.632753,0.0313609,0.472611,0.0324898,,,-0.411891,0.277217,0.51857,0.0524197,0.301704,0.0476159,4.00179,0.108184,1.93747,0.134391,43,42,39,,15.586,15.6339,15.1422,4,4,3,,1696.1710321360445,1696.1713468929056,1696.2454395166167,,0.35533781119774116,1.40549E-5,,,,,DCEP,,FUNDAMENTAL,,2/9/6/2/1/7/6/4657939728212962176_epochPhotFile.csv.zip
80.62469634210348,-70.14983766789372,375316653866487564,4657939762572683648,2.9730965064163657,2.23473E-5,,,1689.2318226312457,3.16039E-5,1688.51785819211,0.00591357,1689.2856205969301,1.57013E-4,,,16.1509,0.00751704,16.2326,0.080834,15.5454,0.0059184,,,0.693619,0.0244923,0.509153,0.179172,0.517171,0.0203768,,,-0.158644,0.261647,0.441268,0.0440427,0.289721,0.0408854,4.47334,0.126241,2.68455,0.208093,42,45,45,,16.1699,16.2468,15.5553,4,1,3,,1696.1710298772214,1696.1713446411536,1696.1714315873126,,0.3363496603093299,2.52818E-6,,,,,DCEP,,FUNDAMENTAL,,2/6/8/3/6/4/8/4657939762572683648_epochPhotFile.csv.zip
80.45676137193922,-70.09611621896912,375316653866487564,4657940204874101632,2.8832330085405595,1.50758E-4,,,1689.4991805811367,2.13204E-4,1689.4229152144417,7.40406E-4,1689.6755869106012,4.95495E-4,,,16.1818,0.0175749,16.4776,0.041137,15.5997,0.0271969,,,0.731309,0.0347923,0.777186,0.0915954,0.505567,0.0654645,,,-0.498621,0.432714,0.545043,0.117545,0.330088,0.0835883,4.28567,0.113864,1.80666,0.342026,41,44,44,,16.2028,16.5061,15.611,3,2,2,,1696.1709817628996,1696.171296559034,1696.1713833225429,,0.3468328772034217,1.81351E-5,,,,,DCEP,,FUNDAMENTAL,,4/1/0/1/6/3/2/4657940204874101632_epochPhotFile.csv.zip
80.22555881062686,-70.20621629110326,375316653866487564,4657940651616838400,,,1.6945711881659655,2.08208E-5,1691.3702278386154,2.94451E-5,1691.3858694816936,1.16106E-4,1691.348616452112,1.96341E-4,,,15.9474,0.00250297,16.1568,0.0284923,15.4999,0.00521401,,,0.436252,0.00556082,0.543013,0.0368246,0.315556,0.0128625,,,,,0.214838,0.00779401,0.0815706,0.0110841,4.33792,0.0334076,2.54613,0.0802568,36,38,38,,15.9569,16.17,15.505,3,2,3,,1696.1709480146897,1696.1712907600115,1696.1713784589926,,0.5901197937174301,7.25068E-6,,,,,DCEP,,FIRST_OVERTONE,,6/8/3/8/4/0/0/4657940651616838400_epochPhotFile.csv.zip
80.31848934400797,-70.19035035548004,375316653866487564,4657940896443677952,4.498453956079947,2.48403E-5,,,1682.8150497687816,3.51294E-5,1682.8467255042385,1.25876E-4,1682.896229064707,3.72868E-4,,,15.5935,0.00252544,15.9709,0.00501976,14.9904,0.0175663,,,0.494384,0.0083606,0.611001,0.0130349,0.289534,0.0376353,,,0.0875987,0.225918,0.374809,0.00595102,0.144183,0.0132253,4.44739,0.0586326,2.57811,0.0931805,36,40,40,,15.6036,15.9871,14.9925,4,3,3,,1696.1709595643829,1696.1713023444659,1696.1713898585745,,0.2222985963096135,1.22752E-6,,,,,DCEP,,FUNDAMENTAL,,3/6/7/7/9/5/2/4657940896443677952_epochPhotFile.csv.zip
80.34338160430741,-70.1754864453392,375316653866487564,4657940926428436608,,,2.6678473894724637,3.19086E-5,1690.6538507695661,4.51256E-5,1690.6250313033086,3.67029E-4,1690.796027188588,2.20624E-4,,,15.4474,7.42071E-4,15.7566,0.00458413,14.9855,0.00262497,,,0.27539,0.00213246,0.355967,0.0162632,0.200356,0.0108155,,,,,0.0802315,0.00778654,,,4.53397,0.104739,,,34,37,37,,15.4503,15.7623,14.9865,2,2,1,,1696.1709591709953,1696.1713019724452,1696.1713893703616,,0.3748340343402246,4.48318E-6,,,,,DCEP,,FIRST_OVERTONE,,8/4/3/6/6/0/8/4657940926428436608_epochPhotFile.csv.zip
80.17655110873072,-70.1639266342056,375316653866487564,4657941549278467712,2.9874576680774316,1.1191E-4,,,1688.6992935621945,1.58265E-4,1688.6805493677389,0.00221893,1688.711710024992,1.61178E-4,,,15.9492,0.00569302,16.266,0.0300071,15.4484,0.00505375,,,0.664514,0.0211695,0.586852,0.108952,0.498696,0.0186223,,,-0.0191697,0.236588,0.398695,0.025021,0.178921,0.0223715,4.19975,0.0732404,2.13993,0.199324,37,39,37,,15.9692,16.2863,15.4585,3,2,3,,1696.1709251900563,1696.1712679743755,1696.1713554654955,,0.3347327765295321,1.25391E-5,,,,,DCEP,,FUNDAMENTAL,,8/4/6/7/7/1/2/4657941549278467712_epochPhotFile.csv.zip
80.04262833096851,-70.15197301165679,375316653866487564,4657941755436700800,,,1.8031444736830524,1.70988E-5,1692.2905301295154,2.41814E-5,1692.2709266363381,9.12562E-5,1692.3127130898663,5.87062E-5,,,15.9824,0.00101728,16.2481,0.00601046,15.5131,0.00177342,,,0.424321,0.00331727,0.527392,0.00985433,0.321027,0.0068719,,,,,0.207092,0.00773438,,,4.20084,0.036581,,,37,41,41,,15.9908,16.2614,15.5172,2,2,2,,1696.1708970368816,1696.1712398104532,1696.1713273600333,,0.5545867314544286,5.25903E-6,,,,,DCEP,,FIRST_OVERTONE,,6/7/0/0/8/0/0/4657941755436700800_epochPhotFile.csv.zip
